CODIGO_DANE;ID_TIPO_DELITO;ARMA_EMPLEADA;FECHA_HECHO;SEXO;AGRUPA_EDAD_PERSONA
76001;6;llamada telefonica;2013-12-28;mujer;adulto
76147;6;llamada telefonica;2013-01-10;mujer;adulto
76147;6;llamada telefonica;2013-01-15;mujer;adulto
76147;6;llamada telefonica;2013-01-23;hombre;adulto
76147;6;llamada telefonica;2013-01-29;hombre;adulto
76147;6;llamada telefonica;2013-02-19;hombre;adulto
76147;6;llamada telefonica;2013-03-16;mujer;adulto
76147;6;llamada telefonica;2013-04-02;mujer;adulto
76147;6;llamada telefonica;2013-04-15;hombre;adulto
76147;6;llamada telefonica;2013-05-15;hombre;adulto
76147;6;llamada telefonica;2013-06-13;mujer;adulto
76147;6;llamada telefonica;2013-07-16;mujer;adulto
76147;6;llamada telefonica;2013-08-01;mujer;adulto
76147;6;llamada telefonica;2013-11-14;hombre;adulto
76233;6;llamada telefonica;2013-08-07;hombre;adulto
76233;6;llamada telefonica;2013-08-25;hombre;adulto
76306;6;llamada telefonica;2013-02-26;hombre;adulto
76306;6;llamada telefonica;2013-05-11;hombre;adulto
76111;6;llamada telefonica;2013-01-08;hombre;adulto
76111;6;llamada telefonica;2013-02-04;hombre;adulto
76111;6;llamada telefonica;2013-07-30;hombre;adulto
76364;6;llamada telefonica;2013-03-01;hombre;adulto
76364;6;llamada telefonica;2013-04-01;hombre;adulto
76364;6;llamada telefonica;2013-06-26;hombre;adulto
76364;6;llamada telefonica;2013-07-16;mujer;adulto
76400;6;llamada telefonica;2013-04-26;mujer;adulto
76400;6;llamada telefonica;2013-12-03;hombre;adulto
76520;6;llamada telefonica;2013-01-24;hombre;adulto
76520;6;llamada telefonica;2013-03-09;mujer;adulto
76520;6;llamada telefonica;2013-03-15;hombre;adulto
76520;6;llamada telefonica;2013-04-19;hombre;adulto
76520;6;llamada telefonica;2013-05-06;hombre;adulto
76520;6;llamada telefonica;2013-06-14;mujer;adulto
76520;6;llamada telefonica;2013-06-21;mujer;adulto
76563;6;llamada telefonica;2013-04-25;hombre;adulto
76616;6;llamada telefonica;2013-02-01;mujer;adulto
76736;6;llamada telefonica;2013-04-13;hombre;adulto
76823;6;llamada telefonica;2013-06-05;hombre;adulto
76828;6;llamada telefonica;2013-08-11;hombre;adulto
76834;6;llamada telefonica;2013-01-08;hombre;adulto
76834;6;llamada telefonica;2013-01-12;mujer;adulto
76834;6;llamada telefonica;2013-01-14;hombre;adulto
76834;6;llamada telefonica;2013-01-15;hombre;adulto
76834;6;llamada telefonica;2013-01-20;hombre;adulto
76834;6;llamada telefonica;2013-02-02;mujer;adulto
76834;6;llamada telefonica;2013-02-11;mujer;adulto
76834;6;llamada telefonica;2013-02-16;hombre;adulto
76834;6;llamada telefonica;2013-03-06;mujer;adulto
76834;6;llamada telefonica;2013-03-16;hombre;adulto
76834;6;llamada telefonica;2013-03-29;hombre;adulto
76834;6;llamada telefonica;2013-04-02;mujer;adulto
76834;6;llamada telefonica;2013-04-04;hombre;adulto
76834;6;llamada telefonica;2013-04-19;hombre;adulto
76834;6;llamada telefonica;2013-05-01;hombre;adulto
76834;6;llamada telefonica;2013-05-06;sin dato;sin dato
76834;6;llamada telefonica;2013-06-08;mujer;adulto
76834;6;llamada telefonica;2013-06-13;hombre;adulto
76834;6;llamada telefonica;2013-06-25;hombre;adulto
76834;6;llamada telefonica;2013-09-21;hombre;adulto
76834;6;llamada telefonica;2013-09-27;hombre;adulto
76834;6;llamada telefonica;2013-09-29;hombre;adulto
76834;6;llamada telefonica;2013-10-11;hombre;adulto
76834;6;llamada telefonica;2013-10-21;hombre;adulto
76892;6;llamada telefonica;2013-02-04;mujer;adulto
76892;6;llamada telefonica;2013-02-04;hombre;adulto
76892;6;llamada telefonica;2013-10-07;hombre;adulto
76895;6;llamada telefonica;2013-03-04;hombre;adulto
91001;6;mixta;2013-01-09;hombre;adulto
5091;6;mixta;2013-01-12;hombre;adulto
5154;6;mixta;2013-01-15;hombre;adulto
5154;6;mixta;2013-03-03;hombre;adulto
5197;6;mixta;2013-07-16;hombre;adulto
5250;6;mixta;2013-03-10;mujer;adulto
5250;6;mixta;2013-04-26;sin dato;sin dato
5250;6;mixta;2013-05-31;hombre;adulto
5360;6;mixta;2013-01-11;hombre;adulto
5360;6;mixta;2013-03-16;hombre;adulto
5360;6;mixta;2013-07-15;hombre;adulto
5380;6;mixta;2013-05-24;hombre;adulto
5001;6;mixta;2013-01-16;mujer;adulto
5001;6;mixta;2013-01-17;sin dato;sin dato
5001;6;mixta;2013-01-22;mujer;adulto
5001;6;mixta;2013-01-29;hombre;adulto
5001;6;mixta;2013-03-09;hombre;adulto
5001;6;mixta;2013-04-01;hombre;adulto
5001;6;mixta;2013-04-11;mujer;adulto
5001;6;mixta;2013-04-11;hombre;adulto
5001;6;mixta;2013-04-13;hombre;adulto
5001;6;mixta;2013-05-05;hombre;adulto
5001;6;mixta;2013-05-09;mujer;adulto
5001;6;mixta;2013-06-01;hombre;adulto
5001;6;mixta;2013-06-03;mujer;adulto
5001;6;mixta;2013-06-05;hombre;adulto
5001;6;mixta;2013-06-23;hombre;adulto
5001;6;mixta;2013-08-12;hombre;adulto
5001;6;mixta;2013-08-14;mujer;adulto
5001;6;mixta;2013-08-22;hombre;adulto
5001;6;mixta;2013-08-23;mujer;adulto
5001;6;mixta;2013-09-14;hombre;adulto
5001;6;mixta;2013-09-16;hombre;adulto
5001;6;mixta;2013-10-09;hombre;adulto
5001;6;mixta;2013-10-12;hombre;adulto
5001;6;mixta;2013-10-21;hombre;adulto
5001;6;mixta;2013-10-23;mujer;adulto
5001;6;mixta;2013-12-06;hombre;adulto
5631;6;mixta;2013-10-15;mujer;adulto
5686;6;mixta;2013-11-07;hombre;adulto
5736;6;mixta;2013-03-03;hombre;adulto
5756;6;mixta;2013-02-02;hombre;adulto
5790;6;mixta;2013-08-01;hombre;adulto
5847;6;mixta;2013-01-26;hombre;adulto
5847;6;mixta;2013-06-09;hombre;adulto
81001;6;mixta;2013-01-08;hombre;adulto
81001;6;mixta;2013-02-09;hombre;adulto
81001;6;mixta;2013-11-08;hombre;adulto
8001;6;mixta;2013-01-08;mujer;adulto
8001;6;mixta;2013-02-28;mujer;adulto
8001;6;mixta;2013-03-04;hombre;adulto
8001;6;mixta;2013-03-12;hombre;adulto
8001;6;mixta;2013-03-13;mujer;adulto
8001;6;mixta;2013-04-08;hombre;adulto
8001;6;mixta;2013-04-12;hombre;adulto
8001;6;mixta;2013-04-19;hombre;adulto
8001;6;mixta;2013-06-03;hombre;adulto
8001;6;mixta;2013-06-13;hombre;adulto
8001;6;mixta;2013-08-09;mujer;menor de edad
8001;6;mixta;2013-08-16;hombre;adulto
8001;6;mixta;2013-09-23;hombre;adulto
8001;6;mixta;2013-10-07;hombre;adulto
8001;6;mixta;2013-10-16;hombre;adulto
8421;6;mixta;2013-04-02;hombre;adulto
8433;6;mixta;2013-03-27;hombre;adulto
8638;6;mixta;2013-04-09;hombre;adulto
8758;6;mixta;2013-05-22;sin dato;sin dato
8758;6;mixta;2013-08-05;hombre;adulto
13052;6;mixta;2013-01-22;hombre;adulto
13052;6;mixta;2013-03-09;hombre;adulto
13052;6;mixta;2013-09-17;hombre;adulto
13052;6;mixta;2013-12-13;hombre;adulto
13001;6;mixta;2013-01-07;hombre;adulto
13001;6;mixta;2013-01-19;hombre;adulto
13001;6;mixta;2013-02-09;mujer;adulto
13001;6;mixta;2013-02-09;hombre;adulto
13001;6;mixta;2013-02-21;mujer;adulto
13001;6;mixta;2013-02-23;hombre;adulto
13001;6;mixta;2013-03-04;hombre;adulto
13001;6;mixta;2013-03-05;hombre;adulto
13001;6;mixta;2013-03-07;hombre;adulto
13001;6;mixta;2013-03-16;hombre;adulto
13001;6;mixta;2013-03-21;hombre;adulto
13001;6;mixta;2013-05-18;hombre;adulto
13001;6;mixta;2013-06-06;mujer;adulto
13001;6;mixta;2013-07-02;mujer;adulto
13001;6;mixta;2013-07-04;hombre;adulto
13001;6;mixta;2013-07-10;hombre;adulto
13001;6;mixta;2013-07-11;hombre;adulto
13001;6;mixta;2013-07-12;hombre;adulto
13001;6;mixta;2013-07-15;hombre;adulto
13001;6;mixta;2013-07-25;hombre;adulto
13001;6;mixta;2013-08-03;hombre;adulto
13001;6;mixta;2013-08-04;mujer;adulto
13001;6;mixta;2013-08-06;hombre;adulto
13001;6;mixta;2013-08-15;hombre;adulto
13001;6;mixta;2013-09-11;hombre;adulto
13001;6;mixta;2013-10-05;hombre;adulto
13001;6;mixta;2013-10-18;hombre;adulto
13001;6;mixta;2013-10-20;hombre;adulto
13001;6;mixta;2013-10-21;mujer;adulto
13001;6;mixta;2013-11-19;hombre;adulto
13001;6;mixta;2013-11-20;hombre;adulto
13001;6;mixta;2013-12-03;hombre;adulto
13688;6;mixta;2013-07-19;hombre;adulto
13688;6;mixta;2013-08-10;hombre;adulto
13744;6;mixta;2013-01-15;hombre;adulto
13744;6;mixta;2013-03-11;hombre;adulto
13810;6;mixta;2013-05-05;hombre;adulto
13836;6;mixta;2013-10-13;hombre;adulto
15238;6;mixta;2013-01-10;hombre;adulto
15238;6;mixta;2013-07-19;hombre;adulto
15667;6;mixta;2013-07-20;hombre;adulto
15001;6;mixta;2013-02-27;mujer;adulto
15407;6;mixta;2013-09-02;mujer;adulto
17042;6;mixta;2013-08-07;hombre;adulto
17174;6;mixta;2013-09-23;mujer;adulto
17380;6;mixta;2013-02-25;hombre;adulto
17380;6;mixta;2013-03-27;hombre;adulto
17001;6;mixta;2013-05-26;hombre;adulto
17486;6;mixta;2013-02-10;mujer;adulto
17777;6;mixta;2013-02-01;hombre;adulto
18029;6;mixta;2013-08-18;hombre;adulto
18001;6;mixta;2013-02-16;hombre;adulto
85125;6;mixta;2013-02-15;mujer;adulto
85139;6;mixta;2013-07-24;mujer;adulto
85250;6;mixta;2013-02-27;hombre;adulto
85250;6;mixta;2013-05-15;hombre;adulto
85263;6;mixta;2013-01-12;hombre;adulto
85430;6;mixta;2013-05-23;hombre;adulto
85440;6;mixta;2013-11-14;hombre;adulto
85001;6;mixta;2013-03-01;hombre;adulto
85001;6;mixta;2013-08-01;hombre;adulto
85001;6;mixta;2013-09-24;hombre;adulto
19130;6;mixta;2013-08-27;mujer;adulto
19137;6;mixta;2013-10-16;hombre;adulto
19212;6;mixta;2013-07-02;mujer;adulto
19212;6;mixta;2013-08-12;hombre;adulto
19256;6;mixta;2013-01-25;hombre;adulto
19256;6;mixta;2013-04-15;mujer;adulto
19318;6;mixta;2013-01-10;mujer;adulto
19355;6;mixta;2013-06-21;hombre;adulto
19473;6;mixta;2013-06-08;hombre;adulto
19001;6;mixta;2013-01-12;mujer;adulto
19001;6;mixta;2013-02-15;hombre;adulto
19001;6;mixta;2013-03-16;hombre;adulto
19001;6;mixta;2013-03-21;hombre;adulto
19001;6;mixta;2013-03-25;hombre;adulto
19001;6;mixta;2013-05-29;hombre;adulto
19001;6;mixta;2013-07-05;hombre;adulto
19001;6;mixta;2013-07-08;mujer;adulto
19001;6;mixta;2013-07-10;mujer;adulto
19001;6;mixta;2013-07-25;hombre;adulto
19001;6;mixta;2013-08-19;mujer;adulto
19001;6;mixta;2013-08-26;hombre;adulto
19001;6;mixta;2013-09-05;mujer;adulto
19001;6;mixta;2013-09-05;hombre;adulto
19001;6;mixta;2013-09-28;mujer;adulto
19001;6;mixta;2013-11-07;mujer;menor de edad
19573;6;mixta;2013-03-25;hombre;adulto
19698;6;mixta;2013-04-16;hombre;adulto
19760;6;mixta;2013-10-31;hombre;adulto
20011;6;mixta;2013-01-14;hombre;adulto
20011;6;mixta;2013-10-12;mujer;adulto
20228;6;mixta;2013-02-15;mujer;adulto
20614;6;mixta;2013-01-04;hombre;adulto
20614;6;mixta;2013-08-30;mujer;adulto
20001;6;mixta;2013-01-25;hombre;adulto
20001;6;mixta;2013-03-09;mujer;adulto
20001;6;mixta;2013-03-27;hombre;adulto
20001;6;mixta;2013-08-10;mujer;adulto
20001;6;mixta;2013-08-19;hombre;adulto
27205;6;mixta;2013-03-27;mujer;adulto
27001;6;mixta;2013-01-11;hombre;adulto
27001;6;mixta;2013-01-31;hombre;adulto
27001;6;mixta;2013-06-30;mujer;adulto
27001;6;mixta;2013-07-08;hombre;adulto
23079;6;mixta;2013-06-02;hombre;adulto
23162;6;mixta;2013-06-01;hombre;adulto
23182;6;mixta;2013-02-08;hombre;adulto
23001;6;mixta;2013-02-05;hombre;adulto
23001;6;mixta;2013-09-12;hombre;adulto
23555;6;mixta;2013-01-02;hombre;adulto
23555;6;mixta;2013-05-18;hombre;adulto
23570;6;mixta;2013-06-08;hombre;adulto
11001;6;mixta;2013-01-10;sin dato;sin dato
11001;6;mixta;2013-01-14;sin dato;sin dato
11001;6;mixta;2013-01-15;mujer;adulto
11001;6;mixta;2013-01-23;sin dato;sin dato
11001;6;mixta;2013-02-01;hombre;adulto
11001;6;mixta;2013-02-05;sin dato;sin dato
11001;6;mixta;2013-02-12;hombre;adulto
11001;6;mixta;2013-02-14;sin dato;sin dato
11001;6;mixta;2013-02-15;sin dato;sin dato
11001;6;mixta;2013-02-20;hombre;adulto
11001;6;mixta;2013-02-20;sin dato;sin dato
11001;6;mixta;2013-02-25;sin dato;sin dato
11001;6;mixta;2013-02-26;hombre;adulto
11001;6;mixta;2013-03-08;hombre;adulto
11001;6;mixta;2013-03-10;mujer;adulto
11001;6;mixta;2013-03-13;mujer;adulto
11001;6;mixta;2013-03-15;hombre;adulto
11001;6;mixta;2013-03-19;sin dato;sin dato
11001;6;mixta;2013-04-01;mujer;adulto
11001;6;mixta;2013-04-02;mujer;adulto
11001;6;mixta;2013-04-03;sin dato;sin dato
11001;6;mixta;2013-04-05;hombre;adulto
11001;6;mixta;2013-04-11;mujer;adulto
11001;6;mixta;2013-04-15;sin dato;sin dato
11001;6;mixta;2013-04-25;hombre;adulto
11001;6;mixta;2013-05-03;hombre;adulto
11001;6;mixta;2013-05-08;hombre;adulto
11001;6;mixta;2013-05-08;sin dato;sin dato
11001;6;mixta;2013-05-09;sin dato;sin dato
11001;6;mixta;2013-05-13;sin dato;sin dato
11001;6;mixta;2013-05-14;hombre;adulto
11001;6;mixta;2013-05-21;hombre;adulto
11001;6;mixta;2013-05-26;hombre;adulto
11001;6;mixta;2013-05-28;mujer;adulto
11001;6;mixta;2013-06-13;mujer;adulto
11001;6;mixta;2013-07-19;sin dato;sin dato
11001;6;mixta;2013-08-12;sin dato;sin dato
11001;6;mixta;2013-08-15;mujer;adulto
11001;6;mixta;2013-08-15;hombre;adulto
11001;6;mixta;2013-08-16;hombre;adulto
11001;6;mixta;2013-08-26;hombre;adulto
11001;6;mixta;2013-08-31;hombre;adulto
11001;6;mixta;2013-09-08;hombre;adulto
11001;6;mixta;2013-09-13;mujer;adulto
11001;6;mixta;2013-09-24;mujer;adulto
11001;6;mixta;2013-10-03;mujer;adulto
11001;6;mixta;2013-10-04;hombre;adulto
11001;6;mixta;2013-10-05;mujer;adulto
11001;6;mixta;2013-10-08;hombre;adulto
11001;6;mixta;2013-10-13;mujer;adulto
11001;6;mixta;2013-11-25;hombre;adulto
11001;6;mixta;2013-12-16;hombre;adulto
25290;6;mixta;2013-02-27;hombre;adulto
25430;6;mixta;2013-06-14;mujer;adulto
25430;6;mixta;2013-06-25;hombre;adulto
25430;6;mixta;2013-11-23;hombre;adulto
25438;6;mixta;2013-12-03;hombre;adulto
25658;6;mixta;2013-04-26;mujer;adulto
25754;6;mixta;2013-08-15;hombre;adulto
25878;6;mixta;2013-11-11;sin dato;sin dato
44078;6;mixta;2013-11-10;hombre;adulto
44430;6;mixta;2013-01-31;hombre;adulto
44430;6;mixta;2013-02-18;hombre;adulto
44430;6;mixta;2013-05-05;mujer;adulto
44430;6;mixta;2013-05-15;mujer;adulto
44430;6;mixta;2013-06-29;hombre;adulto
44430;6;mixta;2013-08-29;mujer;adulto
44430;6;mixta;2013-10-23;hombre;adulto
44001;6;mixta;2013-03-22;hombre;adulto
44001;6;mixta;2013-04-09;mujer;adulto
44001;6;mixta;2013-06-12;mujer;adulto
44001;6;mixta;2013-09-25;hombre;adulto
44001;6;mixta;2013-10-11;mujer;adulto
44001;6;mixta;2013-10-24;hombre;adulto
41298;6;mixta;2013-12-04;hombre;adulto
41378;6;mixta;2013-03-23;hombre;adulto
41001;6;mixta;2013-02-11;hombre;adulto
41001;6;mixta;2013-05-06;hombre;adulto
41001;6;mixta;2013-06-22;hombre;adulto
41001;6;mixta;2013-06-27;hombre;adulto
41001;6;mixta;2013-07-04;hombre;adulto
41001;6;mixta;2013-07-08;hombre;adulto
41001;6;mixta;2013-07-18;mujer;adulto
41001;6;mixta;2013-07-24;hombre;adulto
41001;6;mixta;2013-09-08;hombre;adulto
41524;6;mixta;2013-06-16;hombre;adulto
41524;6;mixta;2013-12-04;mujer;adulto
41551;6;mixta;2013-05-17;hombre;adulto
41551;6;mixta;2013-05-25;mujer;adulto
41615;6;mixta;2013-03-12;hombre;adulto
41872;6;mixta;2013-08-05;hombre;adulto
47189;6;mixta;2013-02-07;mujer;adulto
47189;6;mixta;2013-03-15;hombre;adulto
47189;6;mixta;2013-03-27;hombre;adulto
47189;6;mixta;2013-07-09;mujer;adulto
47318;6;mixta;2013-04-18;hombre;adulto
47551;6;mixta;2013-06-28;hombre;adulto
47551;6;mixta;2013-09-27;hombre;adulto
47555;6;mixta;2013-06-03;hombre;adulto
47001;6;mixta;2013-03-15;hombre;adulto
47001;6;mixta;2013-06-07;hombre;adulto
47001;6;mixta;2013-06-09;hombre;adulto
47001;6;mixta;2013-06-26;hombre;adulto
47001;6;mixta;2013-08-01;mujer;adulto
47001;6;mixta;2013-10-15;hombre;adulto
47980;6;mixta;2013-10-28;hombre;adulto
50006;6;mixta;2013-01-24;sin dato;sin dato
50006;6;mixta;2013-05-25;hombre;adulto
50223;6;mixta;2013-05-15;mujer;adulto
50313;6;mixta;2013-03-08;hombre;adulto
50313;6;mixta;2013-03-25;hombre;adulto
50313;6;mixta;2013-05-05;hombre;adulto
50313;6;mixta;2013-05-18;hombre;adulto
50313;6;mixta;2013-06-23;sin dato;sin dato
50313;6;mixta;2013-06-24;mujer;adulto
50313;6;mixta;2013-10-07;hombre;adulto
50400;6;mixta;2013-02-11;sin dato;sin dato
50400;6;mixta;2013-11-14;hombre;adulto
50573;6;mixta;2013-08-15;hombre;adulto
50606;6;mixta;2013-04-16;hombre;adulto
50683;6;mixta;2013-02-05;hombre;adulto
50689;6;mixta;2013-03-22;hombre;adulto
50689;6;mixta;2013-04-13;mujer;adulto
50689;6;mixta;2013-05-24;hombre;adulto
50001;6;mixta;2013-01-10;sin dato;sin dato
50001;6;mixta;2013-02-09;sin dato;sin dato
50001;6;mixta;2013-02-12;hombre;adulto
50001;6;mixta;2013-02-21;hombre;adulto
50001;6;mixta;2013-02-22;hombre;adulto
50001;6;mixta;2013-02-23;hombre;adulto
50001;6;mixta;2013-02-28;hombre;adulto
50001;6;mixta;2013-03-02;hombre;adulto
50001;6;mixta;2013-03-03;mujer;adulto
50001;6;mixta;2013-03-05;sin dato;sin dato
50001;6;mixta;2013-03-15;mujer;adulto
50001;6;mixta;2013-03-20;hombre;adulto
50001;6;mixta;2013-04-01;mujer;adulto
50001;6;mixta;2013-04-02;hombre;adulto
50001;6;mixta;2013-04-04;hombre;adulto
50001;6;mixta;2013-04-12;sin dato;sin dato
50001;6;mixta;2013-05-05;hombre;adulto
50001;6;mixta;2013-05-14;hombre;adulto
50001;6;mixta;2013-05-15;mujer;adulto
50001;6;mixta;2013-07-01;sin dato;sin dato
50001;6;mixta;2013-07-15;hombre;adulto
50001;6;mixta;2013-07-24;mujer;adulto
50001;6;mixta;2013-07-24;hombre;adulto
50001;6;mixta;2013-07-31;mujer;adulto
50001;6;mixta;2013-08-13;mujer;adulto
50001;6;mixta;2013-08-14;hombre;adulto
50001;6;mixta;2013-09-06;hombre;adulto
50001;6;mixta;2013-10-02;mujer;adulto
50001;6;mixta;2013-12-09;hombre;adulto
50711;6;mixta;2013-05-15;hombre;adulto
50711;6;mixta;2013-07-27;hombre;adulto
52203;6;mixta;2013-07-22;hombre;adulto
52356;6;mixta;2013-12-19;hombre;adulto
52381;6;mixta;2013-10-11;hombre;adulto
52001;6;mixta;2013-02-20;mujer;adulto
52001;6;mixta;2013-05-23;hombre;adulto
52001;6;mixta;2013-07-07;hombre;adulto
52001;6;mixta;2013-08-12;hombre;adulto
52001;6;mixta;2013-09-20;hombre;adulto
52001;6;mixta;2013-11-26;hombre;adulto
52560;6;mixta;2013-08-12;mujer;adulto
52678;6;mixta;2013-02-09;hombre;adulto
52835;6;mixta;2013-02-27;hombre;adulto
52835;6;mixta;2013-03-15;mujer;adulto
52835;6;mixta;2013-03-20;hombre;adulto
52835;6;mixta;2013-07-12;hombre;adulto
54001;6;mixta;2013-02-20;mujer;adulto
54001;6;mixta;2013-04-12;mujer;adulto
54001;6;mixta;2013-04-29;hombre;adulto
54001;6;mixta;2013-04-30;hombre;adulto
54001;6;mixta;2013-05-28;hombre;adulto
54001;6;mixta;2013-06-08;hombre;adulto
54001;6;mixta;2013-06-28;hombre;adulto
54001;6;mixta;2013-08-08;hombre;adulto
54001;6;mixta;2013-08-24;hombre;adulto
54001;6;mixta;2013-09-02;mujer;adulto
54001;6;mixta;2013-10-10;hombre;adulto
54001;6;mixta;2013-10-25;mujer;adulto
54405;6;mixta;2013-04-12;hombre;adulto
86001;6;mixta;2013-01-24;hombre;adulto
86320;6;mixta;2013-03-27;hombre;adulto
86568;6;mixta;2013-02-26;hombre;adulto
63001;6;mixta;2013-03-13;mujer;menor de edad
63001;6;mixta;2013-06-05;hombre;adulto
63001;6;mixta;2013-06-18;mujer;adulto
63401;6;mixta;2013-10-06;hombre;adulto
63594;6;mixta;2013-01-18;hombre;adulto
66170;6;mixta;2013-02-15;hombre;adulto
66170;6;mixta;2013-10-03;hombre;adulto
66318;6;mixta;2013-06-05;hombre;adulto
66456;6;mixta;2013-12-13;hombre;adulto
66001;6;mixta;2013-04-01;mujer;adulto
66001;6;mixta;2013-04-03;mujer;adulto
66001;6;mixta;2013-04-08;hombre;adulto
66001;6;mixta;2013-05-30;hombre;adulto
66001;6;mixta;2013-06-08;hombre;adulto
66001;6;mixta;2013-07-16;hombre;adulto
